Fecha,Producto,Categoria,Sucursal,Cantidad,PrecioUnitario,CostoUnitario
2019-08-07,Microondas M,Electrohogar,La Serena,3,139303,84795
2019-08-07,Silla Comer,Bebés,Concepción,3,51668,37768
2019-08-07,Jeans Slim,Ropa,La Serena,2,14571,8747
2019-08-08,Coche Bebé,Bebés,Santiago,3,41093,27680
2019-08-08,Jeans Slim,Ropa,Antofagasta,2,14276,10025
2019-08-08,Pañales XL,Bebés,Santiago,2,45227,34610
2019-08-08,Silla Comer,Bebés,Valparaíso,2,48657,33748
2019-08-08,Polera Básica,Ropa,Valparaíso,3,14398,9291
2019-08-08,Balón Fútbol,Deportes,Concepción,1,58133,43742
2019-08-08,Zapatillas Run,Deportes,Valparaíso,2,62369,41497
2019-08-08,Chaqueta Invierno,Ropa,Santiago,2,17581,11577
2019-08-08,Refrigerador Y,Electrohogar,Concepción,2,155967,100213
2019-08-08,Zapatillas Run,Deportes,Valparaíso,3,74475,47958
2019-08-08,Chaqueta Invierno,Ropa,Valparaíso,3,18540,13281
2019-08-08,Lavadora L,Electrohogar,La Serena,2,155155,97258
2019-08-08,Jeans Slim,Ropa,Santiago,1,16753,12616
2019-08-08,Chaqueta Invierno,Ropa,Concepción,2,13599,8668
2019-08-08,Microondas M,Electrohogar,Concepción,1,150031,92422
2019-08-09,Silla Comer,Bebés,Concepción,3,42464,25616
2019-08-09,Lavadora L,Electrohogar,Antofagasta,3,149145,99357
2019-08-09,Pañales XL,Bebés,Antofagasta,2,45043,30663
2019-08-09,Polera Básica,Ropa,Antofagasta,1,16722,12874
2019-08-09,Polera Básica,Ropa,Concepción,1,17200,12473
2019-08-09,Balón Fútbol,Deportes,Valparaíso,1,73183,48394
2019-08-09,Silla Comer,Bebés,La Serena,3,43783,27447
2019-08-09,Mesa Centro,Muebles,Antofagasta,3,91889,66803
2019-08-09,Pañales XL,Bebés,Antofagasta,3,40701,30574
2019-08-09,Bicicleta MTB,Deportes,Antofagasta,1,75653,51228
2019-08-10,Pañales XL,Bebés,Concepción,1,37579,26845
2019-08-10,Refrigerador Y,Electrohogar,Concepción,1,140128,94763
2019-08-10,Jeans Slim,Ropa,Concepción,3,15081,9678
2019-08-10,Silla Gamer,Muebles,Concepción,1,112733,82040
2019-08-10,Silla Comer,Bebés,Valparaíso,2,37205,22557
2019-08-10,Zapatillas Run,Deportes,La Serena,1,60657,42167
2019-08-10,Balón Fútbol,Deportes,Santiago,3,68487,53359
2019-08-10,Balón Fútbol,Deportes,La Serena,3,60480,36711
2019-08-11,Smartphone Z,Tecnología,La Serena,2,373157,294095
2019-08-11,Escritorio Pro,Muebles,La Serena,2,82440,57362
2019-08-11,Pañales XL,Bebés,Antofagasta,2,40590,26969
2019-08-11,Silla Comer,Bebés,La Serena,1,39445,29362
2019-08-11,Silla Comer,Bebés,Antofagasta,1,45085,35861
2019-08-11,Polera Básica,Ropa,Santiago,1,15966,10109
2019-08-12,Silla Gamer,Muebles,Antofagasta,3,100412,76188
2019-08-12,Mesa Centro,Muebles,Antofagasta,3,97051,64957
2019-08-12,Silla Comer,Bebés,Santiago,1,41140,25532
2019-08-12,Coche Bebé,Bebés,Santiago,1,49813,36461
2019-08-12,Escritorio Pro,Muebles,Antofagasta,1,89850,67007
2019-08-12,Coche Bebé,Bebés,Santiago,2,46234,29339
2019-08-12,Zapatillas Run,Deportes,La Serena,3,59463,47419
2019-08-12,Polera Básica,Ropa,Santiago,2,14210,9239
2019-08-13,Balón Fútbol,Deportes,Concepción,2,71827,49939
2019-08-13,Mesa Centro,Muebles,La Serena,2,95642,63440
2019-08-13,Lavadora L,Electrohogar,Antofagasta,2,189957,143550
2019-08-13,Pañales XL,Bebés,La Serena,3,37334,28652
2019-08-13,Pañales XL,Bebés,Antofagasta,1,47172,37041
2019-08-13,Escritorio Pro,Muebles,Valparaíso,1,101509,67119
2019-08-14,Mesa Centro,Muebles,Antofagasta,1,87716,68326
2019-08-14,Microondas M,Electrohogar,La Serena,1,141642,107984
2019-08-14,Smartphone Z,Tecnología,Concepción,3,357218,271008
2019-08-14,Coche Bebé,Bebés,Valparaíso,1,39414,26213
2019-08-14,Silla Comer,Bebés,Antofagasta,1,44686,30685
2019-08-14,Chaqueta Invierno,Ropa,La Serena,1,15356,9710
2019-08-14,Mesa Centro,Muebles,Santiago,3,103069,78757
2019-08-14,Zapatillas Run,Deportes,Antofagasta,2,58762,43867
2019-08-15,Pañales XL,Bebés,Santiago,3,47062,34779
2019-08-15,Mesa Centro,Muebles,Valparaíso,2,91538,58115
2019-08-15,Coche Bebé,Bebés,Antofagasta,3,42618,33689
2019-08-15,Notebook A,Tecnología,Concepción,3,350883,241056
2019-08-15,Notebook A,Tecnología,Santiago,1,359307,270563
2019-08-16,Pañales XL,Bebés,Concepción,3,48676,38565
2019-08-16,Notebook B,Tecnología,Concepción,2,287622,204271
2019-08-16,Notebook B,Tecnología,La Serena,1,389881,258739
2019-08-16,Balón Fútbol,Deportes,La Serena,2,68411,42420
2019-08-16,Polera Básica,Ropa,Concepción,2,17252,11814
2019-08-16,Chaqueta Invierno,Ropa,La Serena,3,17629,13961
2019-08-16,Coche Bebé,Bebés,Valparaíso,1,45146,31196
2019-08-16,Silla Gamer,Muebles,Antofagasta,1,86539,60205
2019-08-17,Tablet X,Tecnología,Valparaíso,2,381793,303341
2019-08-17,Lavadora L,Electrohogar,Concepción,1,178795,126274
2019-08-17,Escritorio Pro,Muebles,Concepción,1,101046,64089
2019-08-17,Chaqueta Invierno,Ropa,Antofagasta,1,18944,13733
2019-08-17,Microondas M,Electrohogar,La Serena,2,186996,141920
2019-08-17,Notebook B,Tecnología,Santiago,2,302199,186167
2019-08-17,Microondas M,Electrohogar,Concepción,1,174595,122833
2019-08-17,Jeans Slim,Ropa,La Serena,3,14142,9882
2019-08-17,Chaqueta Invierno,Ropa,La Serena,2,15531,9929
2019-08-18,Mesa Centro,Muebles,Concepción,3,83015,58218
2019-08-18,Coche Bebé,Bebés,Antofagasta,2,50690,32933
2019-08-18,Jeans Slim,Ropa,Concepción,3,17292,13144
2019-08-18,Notebook B,Tecnología,La Serena,2,278864,183264
2019-08-18,Silla Gamer,Muebles,La Serena,2,100087,78097
2019-08-18,Tablet X,Tecnología,La Serena,1,351801,225616
2019-08-18,Polera Básica,Ropa,Concepción,1,17673,12636
2019-08-18,Silla Gamer,Muebles,La Serena,2,111579,80691
2019-08-18,Polera Básica,Ropa,Concepción,3,17740,14097
2019-08-18,Lavadora L,Electrohogar,La Serena,2,194892,117072
2019-08-18,Coche Bebé,Bebés,La Serena,2,38182,27410
2019-08-18,Escritorio Pro,Muebles,Antofagasta,3,89554,62747
2019-08-18,Bicicleta MTB,Deportes,La Serena,1,77574,57539
2019-08-19,Chaqueta Invierno,Ropa,Concepción,2,15564,12165
2019-08-19,Jeans Slim,Ropa,Santiago,1,16285,9851
2019-08-19,Microondas M,Electrohogar,Concepción,2,139497,86775
2019-08-19,Polera Básica,Ropa,Valparaíso,3,17657,13658
2019-08-20,Microondas M,Electrohogar,Valparaíso,2,193832,153733
2019-08-20,Refrigerador Y,Electrohogar,Antofagasta,3,179365,114114
2019-08-20,Pañales XL,Bebés,Santiago,2,49553,35084
2019-08-20,Polera Básica,Ropa,Valparaíso,2,19220,14128
2019-08-20,Lavadora L,Electrohogar,Concepción,2,147051,93701
2019-08-21,Tablet X,Tecnología,Antofagasta,2,346133,264977
2019-08-21,Silla Gamer,Muebles,Antofagasta,3,87294,66945
2019-08-21,Balón Fútbol,Deportes,Antofagasta,2,76154,54298
2019-08-21,Escritorio Pro,Muebles,Valparaíso,3,102123,66882
2019-08-21,Silla Gamer,Muebles,Santiago,2,109676,72128
2019-08-22,Zapatillas Run,Deportes,La Serena,2,58072,40464
2019-08-22,Bicicleta MTB,Deportes,Concepción,2,62230,49397
2019-08-22,Balón Fútbol,Deportes,Santiago,3,58622,39348
2019-08-22,Silla Comer,Bebés,La Serena,3,50508,40383
2019-08-22,Notebook A,Tecnología,Antofagasta,3,312257,214124
2019-08-22,Jeans Slim,Ropa,Antofagasta,3,15750,11231
2019-08-22,Tablet X,Tecnología,Concepción,3,386344,245223
2019-08-22,Notebook B,Tecnología,Antofagasta,2,280950,193094
2019-08-22,Refrigerador Y,Electrohogar,La Serena,1,146786,107295
2019-08-22,Mesa Centro,Muebles,Valparaíso,3,83391,59238
2019-08-22,Notebook B,Tecnología,La Serena,2,374014,253899
2019-08-22,Chaqueta Invierno,Ropa,Antofagasta,2,15760,11265
2019-08-22,Microondas M,Electrohogar,Antofagasta,3,177616,130651
2019-08-22,Silla Comer,Bebés,Concepción,1,43380,30128
2019-08-22,Zapatillas Run,Deportes,Concepción,3,66941,46999
2019-08-23,Escritorio Pro,Muebles,La Serena,3,86050,60883
2019-08-23,Escritorio Pro,Muebles,Santiago,1,109954,77782
2019-08-23,Lavadora L,Electrohogar,Valparaíso,2,176569,124732
2019-08-23,Silla Gamer,Muebles,Concepción,1,111301,71664
2019-08-23,Bicicleta MTB,Deportes,Concepción,3,67283,53303
2019-08-23,Balón Fútbol,Deportes,Santiago,1,74831,58808
2019-08-23,Pañales XL,Bebés,Santiago,3,42310,33733
2019-08-23,Zapatillas Run,Deportes,Concepción,1,62769,42644
2019-08-24,Tablet X,Tecnología,Valparaíso,3,379976,275717
2019-08-24,Zapatillas Run,Deportes,Antofagasta,2,59199,45517
2019-08-24,Jeans Slim,Ropa,Valparaíso,2,14759,9443
2019-08-24,Balón Fútbol,Deportes,Santiago,1,77566,58701
2019-08-24,Refrigerador Y,Electrohogar,La Serena,3,151657,108294
2019-08-24,Microondas M,Electrohogar,La Serena,2,171191,107703
2019-08-24,Bicicleta MTB,Deportes,Concepción,2,64392,46963
2019-08-24,Notebook A,Tecnología,La Serena,2,358098,282032
2019-08-25,Pañales XL,Bebés,Concepción,3,47661,32804
2019-08-25,Mesa Centro,Muebles,Valparaíso,2,113274,86904
2019-08-25,Balón Fútbol,Deportes,La Serena,1,71922,47835
2019-08-25,Refrigerador Y,Electrohogar,La Serena,3,149904,110473
2019-08-25,Silla Gamer,Muebles,Valparaíso,2,112042,70987
2019-08-26,Refrigerador Y,Electrohogar,La Serena,2,183129,136235
2019-08-26,Silla Comer,Bebés,Concepción,1,39750,28084
2019-08-26,Mesa Centro,Muebles,Valparaíso,2,92659,59671
2019-08-26,Tablet X,Tecnología,Valparaíso,1,338412,246934
2019-08-26,Balón Fútbol,Deportes,Santiago,1,59631,38908
2019-08-26,Jeans Slim,Ropa,Valparaíso,1,19091,13413
2019-08-26,Pañales XL,Bebés,Antofagasta,1,44001,27310
2019-08-26,Refrigerador Y,Electrohogar,Santiago,1,178926,131811
2019-08-26,Refrigerador Y,Electrohogar,Concepción,1,190663,127650
2019-08-26,Lavadora L,Electrohogar,Concepción,3,152760,101621
2019-08-27,Notebook A,Tecnología,La Serena,2,368884,262274
2019-08-27,Refrigerador Y,Electrohogar,La Serena,2,175018,120660
2019-08-27,Mesa Centro,Muebles,Antofagasta,1,81732,60885
2019-08-27,Polera Básica,Ropa,Valparaíso,3,15284,9957
2019-08-27,Pañales XL,Bebés,La Serena,2,41957,27845
2019-08-27,Pañales XL,Bebés,Valparaíso,1,45416,32129
2019-08-27,Lavadora L,Electrohogar,Santiago,2,186426,120529
2019-08-27,Notebook A,Tecnología,Valparaíso,2,346134,260574
2019-08-27,Microondas M,Electrohogar,Valparaíso,2,160882,110879
2019-08-27,Silla Gamer,Muebles,La Serena,2,103569,65741
2019-08-27,Lavadora L,Electrohogar,Santiago,1,178440,126728
2019-08-27,Notebook B,Tecnología,Santiago,2,319281,209427
2019-08-28,Notebook A,Tecnología,Concepción,3,354266,246345
2019-08-28,Silla Comer,Bebés,Antofagasta,1,49382,36444
2019-08-28,Escritorio Pro,Muebles,Antofagasta,2,93474,70561
2019-08-28,Bicicleta MTB,Deportes,Valparaíso,2,58893,45970
2019-08-28,Pañales XL,Bebés,Santiago,1,41361,31257
2019-08-28,Balón Fútbol,Deportes,Santiago,1,63076,47279
2019-08-28,Silla Gamer,Muebles,Antofagasta,2,101744,77965
2019-08-28,Silla Comer,Bebés,La Serena,3,43902,31774
2019-08-28,Lavadora L,Electrohogar,Concepción,1,151824,120716
2019-08-28,Coche Bebé,Bebés,Concepción,3,48046,35148
2019-08-28,Notebook B,Tecnología,Valparaíso,1,306044,215891
2019-08-28,Silla Gamer,Muebles,La Serena,1,93018,64578
2019-08-28,Pañales XL,Bebés,Santiago,2,42864,33132
2019-08-29,Zapatillas Run,Deportes,Santiago,3,64660,47351
2019-08-29,Notebook A,Tecnología,Santiago,1,318520,241102
2019-08-29,Silla Comer,Bebés,Concepción,2,39922,27991
2019-08-29,Escritorio Pro,Muebles,Antofagasta,2,100863,76582
2019-08-29,Zapatillas Run,Deportes,La Serena,2,65879,51988
2019-08-29,Pañales XL,Bebés,Santiago,3,37987,29919
2019-08-29,Notebook B,Tecnología,La Serena,3,383544,306637
2019-08-30,Refrigerador Y,Electrohogar,Antofagasta,1,157491,119692
2019-08-30,Zapatillas Run,Deportes,Valparaíso,2,65256,50558
2019-08-30,Lavadora L,Electrohogar,Santiago,1,148151,108996
2019-08-30,Silla Comer,Bebés,Santiago,3,50398,33747
2019-08-30,Pañales XL,Bebés,La Serena,2,47654,37140
2019-08-30,Mesa Centro,Muebles,Antofagasta,1,103289,62668
2019-08-30,Refrigerador Y,Electrohogar,Antofagasta,2,171065,121665
2019-08-30,Mesa Centro,Muebles,Santiago,2,89291,58094
2019-08-30,Zapatillas Run,Deportes,La Serena,2,71240,51468
2019-08-31,Notebook A,Tecnología,Concepción,3,298456,193103
2019-08-31,Balón Fútbol,Deportes,Santiago,1,56528,41643
2019-08-31,Silla Gamer,Muebles,Concepción,2,114812,73174
2019-08-31,Notebook B,Tecnología,Santiago,3,272212,171382
2019-08-31,Silla Comer,Bebés,Valparaíso,3,42768,30428
2019-08-31,Silla Comer,Bebés,Concepción,2,38137,26614
2019-08-31,Polera Básica,Ropa,La Serena,1,15748,10244
2019-08-31,Notebook A,Tecnología,Concepción,2,371413,267577
2019-08-31,Balón Fútbol,Deportes,La Serena,3,64028,45585
2019-08-31,Bicicleta MTB,Deportes,La Serena,1,72044,49706
2019-08-31,Refrigerador Y,Electrohogar,Antofagasta,3,165764,115228
2019-08-31,Escritorio Pro,Muebles,La Serena,2,106891,77877
2019-08-31,Refrigerador Y,Electrohogar,La Serena,1,135085,96180
2019-09-01,Mesa Centro,Muebles,Concepción,3,89989,64952
2019-09-01,Balón Fútbol,Deportes,Valparaíso,2,75032,51679
2019-09-01,Notebook A,Tecnología,Antofagasta,1,289685,175315
2019-09-01,Escritorio Pro,Muebles,Santiago,2,116001,82559
2019-09-01,Refrigerador Y,Electrohogar,Santiago,3,153914,121322
2019-09-01,Lavadora L,Electrohogar,Valparaíso,1,182366,115961
2019-09-01,Silla Comer,Bebés,Valparaíso,3,43848,26658
2019-09-01,Zapatillas Run,Deportes,Valparaíso,2,56056,44249
2019-09-01,Notebook A,Tecnología,Antofagasta,3,360705,221688
2019-09-02,Zapatillas Run,Deportes,Valparaíso,3,75368,59981
2019-09-02,Zapatillas Run,Deportes,La Serena,2,56929,36313
2019-09-02,Zapatillas Run,Deportes,Concepción,2,75577,46891
2019-09-02,Smartphone Z,Tecnología,Antofagasta,1,296391,233984
2019-09-02,Zapatillas Run,Deportes,Antofagasta,2,58516,37591
2019-09-02,Notebook A,Tecnología,Concepción,2,364689,271621
2019-09-02,Coche Bebé,Bebés,La Serena,3,49246,31159
2019-09-02,Lavadora L,Electrohogar,Valparaíso,3,139852,102283
2019-09-02,Tablet X,Tecnología,Valparaíso,2,389138,286283
2019-09-02,Chaqueta Invierno,Ropa,Valparaíso,2,15161,9852
2019-09-02,Tablet X,Tecnología,Valparaíso,2,338971,225626
2019-09-02,Tablet X,Tecnología,Valparaíso,3,368313,278039
2019-09-02,Pañales XL,Bebés,Valparaíso,1,42012,27578
2019-09-02,Coche Bebé,Bebés,Antofagasta,3,42219,29816
2019-09-02,Microondas M,Electrohogar,Concepción,1,187759,147867
2019-09-03,Silla Gamer,Muebles,Valparaíso,3,116839,70423
2019-09-03,Balón Fútbol,Deportes,Valparaíso,2,60296,38861
2019-09-03,Notebook A,Tecnología,Concepción,1,360792,220221
2019-09-03,Polera Básica,Ropa,La Serena,1,18073,14012
2019-09-03,Polera Básica,Ropa,Valparaíso,2,18952,14436
2019-09-03,Silla Gamer,Muebles,Santiago,2,82319,59216
2019-09-03,Notebook B,Tecnología,Antofagasta,1,321846,227089
2019-09-03,Chaqueta Invierno,Ropa,Valparaíso,3,14546,10442
2019-09-03,Balón Fútbol,Deportes,La Serena,2,58387,46135
2019-09-03,Bicicleta MTB,Deportes,La Serena,1,76631,49226
2019-09-04,Chaqueta Invierno,Ropa,La Serena,2,18401,12943
2019-09-04,Notebook A,Tecnología,Santiago,1,344947,273403
2019-09-04,Smartphone Z,Tecnología,Concepción,1,273372,217583
2019-09-04,Notebook B,Tecnología,Concepción,3,285722,211376
2019-09-04,Silla Comer,Bebés,Santiago,3,38236,27403
2019-09-04,Refrigerador Y,Electrohogar,Antofagasta,3,152144,117743
2019-09-04,Smartphone Z,Tecnología,Concepción,2,332914,226932
2019-09-05,Lavadora L,Electrohogar,Antofagasta,1,182925,119162
2019-09-05,Chaqueta Invierno,Ropa,Antofagasta,2,16915,11901
2019-09-05,Balón Fútbol,Deportes,Concepción,1,55599,39098
2019-09-05,Lavadora L,Electrohogar,Concepción,3,162971,119119
2019-09-05,Coche Bebé,Bebés,La Serena,1,36215,23211
2019-09-05,Balón Fútbol,Deportes,Valparaíso,1,74157,48827
2019-09-05,Jeans Slim,Ropa,Santiago,3,17080,10668
2019-09-05,Lavadora L,Electrohogar,Santiago,1,183818,133032
2019-09-05,Pañales XL,Bebés,La Serena,2,42032,32969
2019-09-06,Bicicleta MTB,Deportes,La Serena,1,65365,48979
2019-09-06,Polera Básica,Ropa,Antofagasta,1,19105,12277
2019-09-06,Zapatillas Run,Deportes,Valparaíso,1,71902,52145
2019-09-06,Bicicleta MTB,Deportes,Antofagasta,3,68195,45801
2019-09-06,Tablet X,Tecnología,Valparaíso,2,307174,237937
2019-09-06,Silla Gamer,Muebles,La Serena,1,112019,70588
2019-09-06,Escritorio Pro,Muebles,Concepción,1,88592,57385
2019-09-06,Bicicleta MTB,Deportes,Valparaíso,3,58555,45095
2019-09-07,Notebook A,Tecnología,Antofagasta,1,380061,284403
2019-09-07,Notebook A,Tecnología,Santiago,2,330780,222348
2019-09-07,Polera Básica,Ropa,Valparaíso,1,14837,10841
2019-09-07,Zapatillas Run,Deportes,Antofagasta,1,54648,42616
2019-09-07,Balón Fútbol,Deportes,La Serena,2,72953,46621
2019-09-07,Zapatillas Run,Deportes,Santiago,1,54221,34704
2019-09-07,Lavadora L,Electrohogar,Antofagasta,3,192596,130160
2019-09-07,Mesa Centro,Muebles,Santiago,1,101705,61651
2019-09-07,Zapatillas Run,Deportes,La Serena,1,74688,51152
2019-09-07,Coche Bebé,Bebés,Valparaíso,1,42381,31789
2019-09-07,Balón Fútbol,Deportes,Concepción,3,69647,48571
2019-09-07,Refrigerador Y,Electrohogar,Antofagasta,1,182997,145699
2019-09-07,Silla Comer,Bebés,Valparaíso,1,47104,31436
2019-09-08,Mesa Centro,Muebles,Valparaíso,2,105869,75696
2019-09-08,Pañales XL,Bebés,Concepción,3,44642,31195
2019-09-08,Lavadora L,Electrohogar,Santiago,2,138862,86085
2019-09-08,Silla Gamer,Muebles,Santiago,3,112974,73316
2019-09-08,Notebook B,Tecnología,Santiago,1,319081,224887
2019-09-08,Pañales XL,Bebés,Santiago,2,38445,27887
2019-09-09,Polera Básica,Ropa,La Serena,1,18968,11454
2019-09-09,Notebook A,Tecnología,Antofagasta,1,340643,219612
2019-09-09,Coche Bebé,Bebés,Antofagasta,2,46508,29269
2019-09-09,Balón Fútbol,Deportes,Valparaíso,1,64789,45997
2019-09-09,Silla Comer,Bebés,Valparaíso,3,41193,31296
2019-09-10,Chaqueta Invierno,Ropa,Valparaíso,3,19088,12011
2019-09-10,Polera Básica,Ropa,Concepción,3,17282,11897
2019-09-10,Smartphone Z,Tecnología,Concepción,2,357553,232424
2019-09-10,Bicicleta MTB,Deportes,Antofagasta,1,54477,38583
2019-09-10,Polera Básica,Ropa,Valparaíso,3,19313,14271
2019-09-10,Mesa Centro,Muebles,La Serena,1,116086,85645
2019-09-10,Jeans Slim,Ropa,Antofagasta,2,15242,10071
2019-09-10,Escritorio Pro,Muebles,Antofagasta,2,89977,68688
2019-09-11,Balón Fútbol,Deportes,Santiago,2,61763,41400
2019-09-11,Silla Comer,Bebés,Antofagasta,2,36505,26740
2019-09-11,Silla Gamer,Muebles,La Serena,3,116258,75748
2019-09-11,Notebook A,Tecnología,Antofagasta,1,303599,183908
2019-09-11,Notebook B,Tecnología,Santiago,2,354579,234649
2019-09-11,Balón Fútbol,Deportes,La Serena,3,62386,46231
2019-09-11,Refrigerador Y,Electrohogar,Concepción,1,165679,120494
2019-09-11,Mesa Centro,Muebles,Antofagasta,3,86067,54336
2019-09-11,Silla Gamer,Muebles,Concepción,2,87103,65442
2019-09-11,Tablet X,Tecnología,Concepción,2,373287,225123
2019-09-11,Polera Básica,Ropa,Valparaíso,3,13917,9732
2019-09-11,Silla Gamer,Muebles,Concepción,1,112335,71230
2019-09-12,Chaqueta Invierno,Ropa,Concepción,1,19094,14802
2019-09-12,Pañales XL,Bebés,Antofagasta,3,40126,24832
2019-09-12,Escritorio Pro,Muebles,Santiago,2,97489,73163
2019-09-12,Chaqueta Invierno,Ropa,La Serena,1,18705,11291
2019-09-12,Notebook B,Tecnología,Valparaíso,3,355007,219374
2019-09-12,Polera Básica,Ropa,La Serena,2,14902,10558
2019-09-12,Smartphone Z,Tecnología,Valparaíso,2,347126,240073
2019-09-12,Zapatillas Run,Deportes,Antofagasta,1,54571,33305
2019-09-12,Escritorio Pro,Muebles,Santiago,3,94997,59261
2019-09-13,Tablet X,Tecnología,Antofagasta,1,319285,245102
2019-09-13,Escritorio Pro,Muebles,Concepción,3,100420,70650
2019-09-13,Refrigerador Y,Electrohogar,Santiago,2,140860,87377
2019-09-13,Tablet X,Tecnología,Concepción,1,377366,296504
2019-09-13,Escritorio Pro,Muebles,La Serena,2,111155,86325
2019-09-14,Jeans Slim,Ropa,La Serena,1,18052,11184
2019-09-14,Refrigerador Y,Electrohogar,Concepción,2,160521,128274
2019-09-14,Lavadora L,Electrohogar,Valparaíso,1,167027,132128
2019-09-14,Jeans Slim,Ropa,La Serena,2,14410,8882
2019-09-14,Escritorio Pro,Muebles,La Serena,1,107269,68854
2019-09-14,Mesa Centro,Muebles,Concepción,1,113338,74904
2019-09-14,Smartphone Z,Tecnología,Antofagasta,1,368553,272637
2019-09-14,Chaqueta Invierno,Ropa,Concepción,3,16434,12483
2019-09-14,Notebook A,Tecnología,La Serena,3,273323,171617
2019-09-14,Microondas M,Electrohogar,Concepción,2,156304,124355
2019-09-15,Refrigerador Y,Electrohogar,Concepción,2,167018,123451
2019-09-15,Microondas M,Electrohogar,Antofagasta,3,160679,100335
2019-09-15,Microondas M,Electrohogar,Antofagasta,1,188570,143505
2019-09-16,Escritorio Pro,Muebles,La Serena,3,82758,64186
2019-09-16,Pañales XL,Bebés,La Serena,2,51338,34603
2019-09-16,Escritorio Pro,Muebles,Santiago,1,94377,62229
2019-09-16,Lavadora L,Electrohogar,Valparaíso,1,179428,123478
2019-09-16,Tablet X,Tecnología,Concepción,2,364251,251934
2019-09-16,Jeans Slim,Ropa,Valparaíso,3,15447,9834
2019-09-16,Mesa Centro,Muebles,Santiago,2,86412,59167
2019-09-16,Silla Comer,Bebés,Valparaíso,3,48680,30104
2019-09-16,Silla Gamer,Muebles,Concepción,1,101951,70218
2019-09-16,Escritorio Pro,Muebles,Concepción,3,110777,79929
2019-09-16,Jeans Slim,Ropa,Santiago,3,19436,14653
2019-09-17,Silla Comer,Bebés,Valparaíso,1,49502,36364
2019-09-17,Polera Básica,Ropa,Santiago,2,19114,13709
2019-09-17,Silla Comer,Bebés,Valparaíso,1,50798,39829
2019-09-17,Bicicleta MTB,Deportes,Concepción,2,72612,55314
2019-09-17,Chaqueta Invierno,Ropa,La Serena,1,14140,8814
